DATAFLOW,LAST UPDATE,freq,unit,isced11,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Portugal,2015,908.6,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Portugal,2016,892.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Portugal,2017,944.1,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Portugal,2018,890.7,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Portugal,2019,912.1,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Portugal,2020,887.6,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Portugal,2021,1003.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Portugal,2022,1092.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Romania,2012,796.7,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Romania,2013,861.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Romania,2014,1016.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Romania,2015,1071.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Romania,2016,1050.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Romania,2017,1170.1,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Romania,2018,1304.9,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Romania,2019,1600.9,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Romania,2020,1575.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Romania,2021,1609.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Romania,2022,1762.9,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Serbia,2015,0.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Serbia,2017,,m,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Serbia,2019,,m,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Serbia,2020,,m,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Serbia,2021,,m,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Serbia,2022,,m,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Sweden,2012,3970.9,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Sweden,2013,4173.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Sweden,2014,4257.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Sweden,2015,4507.7,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Sweden,2016,4578.6,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Sweden,2017,4420.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Sweden,2018,4566.7,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Sweden,2019,4362.7,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Sweden,2020,4406.6,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Sweden,2021,4495.6,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Sweden,2022,4551.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Slovenia,2012,296.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Slovenia,2013,269.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Slovenia,2014,305.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Slovenia,2015,271.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Slovenia,2016,279.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Slovenia,2017,276.4,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Slovenia,2018,286.4,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Slovenia,2019,299.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Slovenia,2020,317.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Slovenia,2021,339.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Slovenia,2022,376.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Slovenia,2023,380.4,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Slovakia,2013,481.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Slovakia,2014,557.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Slovakia,2015,591.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Slovakia,2016,582.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Slovakia,2017,624.1,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Slovakia,2018,650.9,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Slovakia,2019,760.1,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Slovakia,2020,763.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Slovakia,2021,812.6,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Slovakia,2022,917.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Türkiye,2012,,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Türkiye,2015,3286.4,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Türkiye,2016,3743.9,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Türkiye,2017,3762.6,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Türkiye,2018,4276.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Türkiye,2019,4748.9,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Türkiye,2020,3646.4,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Türkiye,2021,3181.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,Türkiye,2022,4319.9,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,United Kingdom,2012,5602.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,United Kingdom,2013,5533.9,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,United Kingdom,2014,3804.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,United Kingdom,2015,5146.2,b,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,United Kingdom,2016,3892.4,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,United Kingdom,2017,3829.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,United Kingdom,2018,4611.6,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,United Kingdom,2019,4670.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary education,United Kingdom,2020,4547.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Austria,2012,15901.1,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Austria,2013,15846.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Austria,2014,16423.9,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Austria,2015,17440.9,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Austria,2016,17691.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Austria,2017,17574.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Austria,2018,17802.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Austria,2019,16889.4,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Austria,2020,18085.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Austria,2021,19185.9,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Austria,2022,20585.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Belgium,2012,22914.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Belgium,2013,23408.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Belgium,2014,23975.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Belgium,2015,24851.1,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Belgium,2016,24923.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Belgium,2017,25282.7,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Belgium,2018,26127.6,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Belgium,2019,26905.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Belgium,2020,27664.6,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Belgium,2021,28410.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Belgium,2022,30841.1,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Belgium,2023,33119.1,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Bulgaria,2012,1602.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Bulgaria,2013,1844.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Bulgaria,2014,2012.6,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Bulgaria,2015,1970.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Bulgaria,2016,1993.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Bulgaria,2017,2215.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Bulgaria,2018,2312.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Bulgaria,2019,2543.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Bulgaria,2020,2625.7,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Bulgaria,2021,3095.4,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Bulgaria,2022,3340.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Bulgaria,2023,3556.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Switzerland,2013,17296.4,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Switzerland,2014,18214.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Switzerland,2015,19969.4,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Switzerland,2016,19741.9,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Switzerland,2017,19943.6,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Switzerland,2018,20142.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Switzerland,2019,20811.1,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Switzerland,2020,21154.1,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Switzerland,2021,22137.9,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Switzerland,2022,23963.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Cyprus,2012,1262.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Cyprus,2013,1190.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Cyprus,2014,1169.4,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Cyprus,2015,1241.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Cyprus,2016,1278.9,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Cyprus,2017,1308.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Cyprus,2018,1328.4,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Cyprus,2019,1358.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Cyprus,2021,1438.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Cyprus,2022,1514.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Cyprus,2023,1707.9,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Czechia,2012,9419.4,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Czechia,2013,9118.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Czechia,2014,9483.7,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Czechia,2015,10106.6,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Czechia,2016,9647.9,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Czechia,2017,10725.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Czechia,2018,12788.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Czechia,2019,14285.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Czechia,2021,15136.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Czechia,2022,14837.7,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Germany,2012,122747.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Germany,2013,123609.1,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Germany,2014,128795.6,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Germany,2015,132717.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Germany,2016,134022.4,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Germany,2017,138102.1,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Germany,2018,144991.1,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Germany,2019,150810.5,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Germany,2020,157810.8,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Germany,2021,162660.5,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Germany,2022,170029.6,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Denmark,2013,,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Denmark,2016,15290.4,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Denmark,2017,15308.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Denmark,2018,15596.7,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Denmark,2019,15845.4,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Denmark,2020,15981.7,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Denmark,2021,16765.9,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Denmark,2022,16824.1,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Estonia,2012,1221.2,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Estonia,2013,1287.7,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Estonia,2014,,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Estonia,2015,,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Estonia,2016,,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Estonia,2017,,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Estonia,2018,,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Estonia,2019,,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Estonia,2020,,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Estonia,2021,,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Estonia,2022,,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Estonia,2023,,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million purchasing power standards (PPS),Pre-primary to tertiary education,Greece,2012,7681.7,d,
